Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results
1324241,STARBUCKS COOFEE #279,STARBUCKS COFFEE,23077,Restaurant,Risk 2 (Medium),202 N Michigan AVE ,"Chicago,IL,60601",12/28/2012,Canvass,Pass
1279336,UIC COLLEGE PREP,UIC COLLEGE PREP,2225460,School,Risk 1 (High),1231 S DAMEN ,",IL,",12/18/2012,Canvass,Pass
1296253,ATTOCK SUBMARINE,ATTOCK SUBMARINE,2162440,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",12/13/2012,Short Form Complaint,Pass
1154709,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",11/26/2012,Canvass Re-inspection,Pass
1154704,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",11/19/2012,Canvass,Fail
660003,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1963511,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/13/2012,Canvass,Pass w/ Conditions
1279281,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",11/09/2012,Short Form Complaint,Pass
1300401,TIPSYCAKE,TIPSYCAKE,2107949,Bakery,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",11/08/2012,Canvass Re-inspection,Pass
1300367,"CUHL FOODS, LLC","CUHL FOODS, LLC/CRISP MARKET",2196748,Food Vending Machines,Risk 3 (Low),1439 TONNE RD ,"ELK GROVE VILLAGE,IL,60007",11/07/2012,License,Pass
1300297,CHICAGO PREMIUM MEATS INC,CHICAGO PREMIUM MEATS,2196573,Grocery Store,Risk 3 (Low),2222 E 75TH ST ,",IL,",11/02/2012,License,Pass
1300212,TIPSYCAKE,TIPSYCAKE,2107949,Bakery,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",10/30/2012,Canvass,Fail
1286000,FLAME N HOT CONVENIENCE,FLAME N HOT CONVENIENCE,2093341,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",10/19/2012,Canvass Re-inspection,Pass
1286206,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",10/19/2012,Complaint Re-inspection,Pass
537529,ADAM CLAYTON POWELL ELEMENTARY,,26291,School,Risk 1 (High),7530 S South Shore (2848E) ,"CHARLES A HAYES,IL,60649",08/08/2011,Canvass,Out of Business
1285840,RESTAURANT DEPOT/JETRO CASH & CARRY,RESTAURANT DEPOT/JETRO CASH & CARRY,2065181,Wholesale,Risk 3 (Low),1030 W DIVISION ST ,"CCHICAGO,IL,60642",10/12/2012,Complaint Re-inspection,Pass w/ Conditions
1279241,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",10/12/2012,Complaint,Fail
1271393,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",10/11/2012,Canvass,Pass
1285755,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",10/09/2012,Canvass,Pass
1285737,FLAME N HOT CONVENIENCE,FLAME N HOT CONVENIENCE,2093341,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",10/05/2012,Canvass,Fail
1285708,RESTAURANT DEPOT/JETRO CASH & CARRY,RESTAURANT DEPOT/JETRO CASH & CARRY,2065181,Wholesale,Risk 3 (Low),1030 W DIVISION ST ,"CCHICAGO,IL,60642",10/04/2012,Complaint,Fail
1285667,CONDOR  CAFE,CONDOR  CAFE,2103435,Restaurant,Risk 2 (Medium),6350 N OAKLEY AVE ,"CHICAGOI,IL,60659",10/03/2012,Canvass,Out of Business
1188364,ROCKWELL MINI MART,ROCKWELL MINI MART,2060790,Grocery Store,Risk 3 (Low),4634 N ROCKWELL ST ,",IL,",09/24/2012,Canvass,Pass
1285444,KREATIVE KATERS LLC,KREATIVE KATERS LLC,2189305,Shared Kitchen User (Long Term),Risk 1 (High),491 SAGINAW ,"CALUMET CITY,IL,60409",09/24/2012,License,Pass
1235037,"OBERWEIS DAIRY, INC",OBERWEIS DAIRY,2180056,Restaurant,Risk 2 (Medium),3055 N SHEFFIELD AVE ,",IL,",09/05/2012,License,Pass
1235018,FIREFLY EVENTS & CATERING,FIREFLY EVENTS & CATERING,2157150,Shared Kitchen User (Long Term),Risk 1 (High),321 DARROW ,"EVANSTON,IL,60202",09/04/2012,License,Pass
1235096,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",1942897,Daycare Combo 1586,Risk 1 (High),301 E 79th ST ,"Chicago,IL,60619",08/30/2012,License,Pass
1098558,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",08/29/2012,Canvass Re-inspection,Pass
1235091,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",1942897,Daycare Combo 1586,Risk 1 (High),301 E 79th ST ,"Chicago,IL,60619",08/27/2012,License,No Entry
1234845,"OBERWEIS DAIRY, INC",OBERWEIS DAIRY,2180056,Restaurant,Risk 2 (Medium),3055 N SHEFFIELD AVE ,",IL,",08/23/2012,License,Fail
1098538,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",08/22/2012,Canvass,Fail
1227509,Martha's Tamales,Martha's Tamales,1986166,Restaurant,Risk 1 (High),2814 W 59th ST BLDG ,"Chicago,IL,60629",08/21/2012,Canvass,Out of Business
1234525,"Remedy Chicago, Inc.",,2179138,Mobile Food Dispenser,Risk 3 (Low),970 Criss CIR ,"ELK GROVE VILLAGE,IL,60007",08/09/2012,License,Pass
1277310,JUST TURKEY RESTAURANT,JUST TURKEY RESTAURANT,2069326,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",08/14/2012,Canvass,Pass
1234521,"Remedy Chicago, Inc.",,2179135,Mobile Food Dispenser,Risk 3 (Low),970 Criss CIR ,"ELK GROVE VILLAGE,IL,60007",08/09/2012,License,Pass
1234523,"Remedy Chicago, Inc.",,2179137,Mobile Food Dispenser,Risk 3 (Low),970 Criss CIR ,"ELK GROVE VILLAGE,IL,60007",08/09/2012,License,Pass
1234520,"Remedy Chicago, Inc.",,2179338,Mobile Food Dispenser,Risk 3 (Low),970 Criss CIR ,"ELK GROVE VILLAGE,IL,60007",08/09/2012,License,Pass
1202381,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",08/07/2012,Short Form Complaint,Pass
1227482,ABIGAILS ICE CREAM,ABIGAILS ICE CREAM,2177569,Mobile Food Dispenser,Risk 2 (Medium),5963 S ARCHER AVE ,"SUMMIT,IL,60501",08/07/2012,License,Fail
1234424,DIVINE INSPIRATIONS GOURMET SERVICE,DIVINE INSPIRATIONS GOURMET SERVICE,2179215,,Risk 1 (High),20925 CORINTH ,"OOLYMPIA FIELDS,IL,60461",08/02/2012,License,Pass
1098481,MICHELLE DIANE MCNAMEE-GILIO,MICHELLE DIANE MCNAMEE-GILIO,1494467,,Risk 3 (Low),4103 N LINCOLN ST ,"WESTMONT,IL,60559",07/30/2012,Canvass,Out of Business
1096400,"BERGSTEIN'S NY DELICATESSEN, LLC",BERGSTEIN'S NY DELICATESSEN,2060558,Mobile Food Dispenser,Risk 3 (Low),200 DIXIE HWY ,"CHICAGO HEIGHTS,IL,60411",07/27/2012,Consultation,Pass
1134440,STARBUCKS COFFEE #2901,STARBUCKS COFFEE #2901,2328,Restaurant,Risk 2 (Medium),750 N FRANKLIN ST. ,",IL,",07/26/2012,Canvass,Out of Business
1188282,NICK'S PIZZA,NICK'S PIZZA,79119,,Risk 3 (Low),3312 W FOSTER AVE ,"Chicago,IL,60625",07/24/2012,Canvass,Out of Business
1230194,LITTLE SALAD SHOP,LITTLE SALAD SHOP,2164123,Shared Kitchen User (Long Term),Risk 2 (Medium),8205 RACHEL LN ,"JUSTICE,IL,60458",07/19/2012,License,Pass
1096390,"BERGSTEIN'S NY DELICATESSEN, LLC",BERGSTEIN'S NY DELICATESSEN,2060558,Mobile Food Dispenser,Risk 3 (Low),200 DIXIE HWY ,"CHICAGO HEIGHTS,IL,60411",07/17/2012,Canvass,Pass w/ Conditions
1230153,CREATIVE TURKEY CUISINE LLC,CREATIVE TURKEY CUISINE LLC,2177144,Shared Kitchen User (Short Term),Risk 1 (High),6601 MARTIN FRANCE ,"TINLEY PARK,IL,60477",07/17/2012,License,Pass
1150535,HUNGRY TACOS,HUNGRY TACOS,2027926,Restaurant,Risk 1 (High),7349 S HALSTED ST ,",IL,60621",07/16/2012,Canvass,Pass
1230082,FALAFEL BROTHERS,FALAFEL BROTHERS,2162364,Shared Kitchen User (Long Term),Risk 1 (High),1009 E WILSON ,"LOMBARD,IL,60148",07/13/2012,License,Pass
1088221,ATTOCK SUBMARINE,ATTOCK SUBMARINE,2162440,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",07/11/2012,License,Pass
1088220,ATTOCK SUBMARINE,ATTOCK SUBMARINE,1381387,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",07/11/2012,Canvass,Out of Business
1150519,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2037166,Mobile Food Dispenser,Risk 3 (Low),17429 S CENTER ST ,"EAST HAZEL CREST,IL,60429",07/06/2012,License,Pass
1227265,MARK TWAIN ELEMENTARY,,2225623,School,Risk 1 (High),5131 S LINDER AVE ,"chicago,IL,60638",05/14/2012,Canvass,Out of Business
1229732,PLATES UP CATERING,PLATES UP CATERING,2162504,Shared Kitchen User (Short Term),Risk 1 (High),4129 191ST CT ,"COUNTRY CLUB HILLS,IL,60478",06/20/2012,License,Pass
1138328,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",06/08/2012,Canvass,Pass
1134310,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",06/07/2012,Canvass,Pass
1096351,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",06/06/2012,Canvass,Pass
1134302,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",06/05/2012,Canvass,Pass
1214997,K I BAR & RESTAURANT,K INTERCONTINENTAL RESTAURANT,2142274,Mobile Food Dispenser,Risk 3 (Low),417 S BARTLETT RD ,"STREAMWOOD,IL,60107",05/18/2012,License,Pass
1215083,CMM CATERING COMPANY,,2153524,Restaurant,Risk 1 (High),1527 W CHICAGO ,"Chicago,IL,60642",05/17/2012,License,Fail
1076297,SUPERHEROES ICE CREAM INC.,SUPERHEROES ICE CREAM INC.,2152498,Mobile Food Dispenser,Risk 3 (Low),5963 S ARCHER RD ,"SUMMIT,IL,60501",05/15/2012,License Re-inspection,Pass
1076281,SUPERHEROES ICE CREAM INC.,SUPERHEROES ICE CREAM INC.,2152498,Mobile Food Dispenser,Risk 3 (Low),5963 S ARCHER RD ,"SUMMIT,IL,60501",05/09/2012,License,Fail
1076273,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",05/03/2012,Suspected Food Poisoning,Pass
1076271,SUPERHEROES ICE CREAM INC.,SUPERHEROES ICE CREAM INC.,2152498,Mobile Food Dispenser,Risk 3 (Low),5963 S ARCHER RD ,"SUMMIT,IL,60501",05/02/2012,License,Fail
1214556,GUILTY PLEASUREZ,GUILTY PLEASUREZ,2152360,Shared Kitchen User (Long Term),Risk 2 (Medium),249 PORTER LN ,"BOLINGBROOK,IL,60440",05/02/2012,License,Pass
1076265,PAPA T'S ITALIANO,,1681032,Mobile Food Dispenser,Risk 3 (Low),2843 W 63RD ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1076264,PAPA T'S ITALIANO,,1681031,Mobile Food Dispenser,Risk 3 (Low),2843 W 63RD ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1076263,PAPA T'S ITALIANO,,1681033,Mobile Food Dispenser,Risk 3 (Low),2843 W 63RD ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1076262,PAPA T'S ITALIANO,,1681036,Mobile Food Dispenser,Risk 3 (Low),2843 W 63RD ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1076261,PAPA T'S ITALIANO,,1681039,Mobile Food Dispenser,Risk 3 (Low),2843 W 63RD ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1076260,PAPA T'S ITALIANO,PAPA T'S ITALIANO,1681040,MOBILE FOOD TRUCK,Risk 3 (Low),2843 W 63RD ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1076259,PAPA T'S ITALIANO,PAPA T'S ITALIANO,1095849,,Risk 3 (Low),2843 W 63RD ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1076258,PAPA T'S ITALIANO,,1300853,Mobile Food Dispenser,Risk 3 (Low),2843 W 63 ST ,"INACTIVE,IL,60629",04/27/2012,Canvass,Out of Business
1227206,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",04/25/2012,Canvass,Pass
1138233,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/18/2012,Short Form Complaint,Pass
679872,SAMICH BOX,PRIMO'S PIZZA,2114284,Mobile Food Dispenser,Risk 3 (Low),6233 W ROOSEVELT RD ,"BERWYN,IL,60402",04/13/2012,License Re-inspection,Pass
679868,ASC CATERING,ASC CATERING,2148006,,Risk 1 (High),13946 S CHIPPEWA ,"BURNHAM,IL,60633",04/12/2012,License,Pass
679519,SOUPS IN THE LOOP,SOUPS IN THE LOOP,2147045,Mobile Food Dispenser,Risk 3 (Low),2777 MANNHEIM RD ,"DES PLAINES,IL,60018",04/04/2012,License,Pass
679332,"Buddy's Special Events, Inc.",Buddy's Special Events,2141634,Mobile Food Dispenser,Risk 3 (Low),900 Glencoe TER ,"LAKE ZURICH,IL,60047",03/29/2012,License,Pass
1214253,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",03/20/2012,Complaint Re-inspection,Pass
679489,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",03/12/2012,Canvass,Fail
679300,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",03/06/2012,Canvass Re-inspection,Pass
679984,OSCO DRUG #3632,OSCO DRUG #3632,2137471,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE ,",IL,",03/06/2012,License-task Force,Pass
1227299,STEVE'S 77 ICE CREAM,STEVE'S 77 ICE CREAM,1718909,Mobile Food Dispenser,Risk 3 (Low),5350 W 38TH ST ,"CICERO,IL,60804",03/06/2012,License,Pass
1227298,STEVE'S 77 ICE CREAM,STEVE'S 77 ICE CREAM,1718910,Mobile Food Dispenser,Risk 3 (Low),5350 W 38TH ST ,"CICERO,IL,60804",03/06/2012,License,Pass
1227297,STEVE'S 77 ICE CREAM,STEVE'S 77 ICE CREAM,1718911,Mobile Food Dispenser,Risk 3 (Low),5350 W 38TH ST ,"CICERO,IL,60804",03/06/2012,License,Pass
585974,KIDS COUNT TOO DAYCARE,,1818288,,Risk 1 (High),2671 E 75TH ST ,",IL,60649",07/25/2011,License,Out of Business
670914,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",02/28/2012,Canvass,Fail
670817,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",02/27/2012,Canvass,Pass
670805,LA QUIBRADA # 5,LA QUIBRADA # 5,1770886,,Risk 3 (Low),3816 W 63RD ST ,"chicago,IL,60629",02/27/2012,Canvass,Out of Business
670768,Cyto Fuels,Citgo,2137292,Grocery Store,Risk 3 (Low),6349 W Fullerton ,",IL,",02/24/2012,License Re-inspection,Pass
670733,SAMICH BOX,PRIMO'S PIZZA,2114284,Mobile Food Dispenser,Risk 3 (Low),6233 W ROOSEVELT RD ,"BERWYN,IL,60402",02/24/2012,License,Fail
670479,Cyto Fuels,Citgo,2137292,Grocery Store,Risk 3 (Low),6349 W Fullerton ,",IL,",02/15/2012,License,Fail
670354,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",02/10/2012,Canvass Re-inspection,Pass
670285,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",02/07/2012,Complaint,Pass
577789,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",02/02/2012,Canvass,Fail
577788,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",02/02/2012,Canvass,Pass
539625,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",02/01/2012,Canvass Re-inspection,Pass
557690,Cyto Fuels,Citgo,2137292,Grocery Store,Risk 3 (Low),6349 W Fullerton ,",IL,",01/26/2012,License,Fail
660132,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",01/24/2012,Canvass,Fail
660105,DOCS,DOCS,2137151,Shared Kitchen User (Long Term),Risk 1 (High),2900 MAROS LN ,"OLYMPIA FIELDS,IL,60461",01/20/2012,License,Pass
660094,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/20/2012,Canvass Re-inspection,Pass
537834,WENDY'S,,0,,Risk 2 (Medium),11110 S CICERO AVE ,"alsip,IL,60655",01/19/2012,Complaint,Business Not Located
660017,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1963511,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/17/2012,Canvass Re-inspection,Pass
660006,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/13/2012,Canvass,Fail
659932,GRANDPA RON'S COMFORT FOOD INC,GRANDPA RON'S COMFORT FOOD INC,2134505,Shared Kitchen User (Long Term),Risk 1 (High),425 WALNUT DR ,"STREAMWOOD,IL,60107",01/09/2012,License,Pass
659733,FLUR LLC,FLUR LLC,2133650,Shared Kitchen User (Long Term),Risk 3 (Low),5063 W 29TH ST STE 2,"CICERO,IL,60804",12/16/2011,License,Pass
659681,MEXICANDY DISTRIBUTOR INC,MEXICANDY DISTRIBUTOR INC,2130311,Shared Kitchen User (Long Term),Risk 3 (Low),9513 S RIDGELAND AVE STE 3E,"OAK LAWN,IL,60453",12/13/2011,License,Pass
666251,STARBUCKS COOFEE #279,STARBUCKS COFFEE,23077,Restaurant,Risk 2 (Medium),202 N Michigan AVE ,"Chicago,IL,60601",12/02/2011,Canvass,Pass
659448,CONDOR  CAFE,CONDOR  CAFE,2103435,Restaurant,Risk 2 (Medium),6350 N OAKLEY AVE ,"CHICAGOI,IL,60659",11/23/2011,License Re-inspection,Pass
659343,J & K CATERING,J & K CATERING,2114415,Shared Kitchen User (Long Term),Risk 1 (High),1413 S 11 TH AVE ,"MAYWOOD,IL,60153",11/15/2011,License,Pass
659282,CONDOR  CAFE,CONDOR  CAFE,2103435,Restaurant,Risk 2 (Medium),6350 N OAKLEY AVE ,"CHICAGOI,IL,60659",11/10/2011,License,Fail
606479,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",11/09/2011,Canvass Re-inspection,Pass
537837,THE POWELL BRANCH,,26292,School,Risk 1 (High),7765 S Coles Ave ( 2500E) ,"CHARLES A HAYES,IL,60649",10/20/2011,Canvass,Out of Business
604496,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",11/04/2011,Canvass,Pass
659221,JUST TURKEY RESTAURANT,JUST TURKEY RESTAURANT,2069326,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",11/04/2011,Canvass,Pass w/ Conditions
659214,HUMBLE BEGINNINGS,HUMBLE BEGINNINGS,2125376,Shared Kitchen User (Long Term),Risk 1 (High),2323 W 119 TH ST UNIT 2,"BLUE ISLAND,IL,60406",11/04/2011,License,Pass
635185,SWEET CASSAVA,SWEET CASSAVA,2125364,Shared Kitchen User (Long Term),Risk 1 (High),350 WOODLAWN ,"GLENCOE,IL,60022",11/02/2011,License,Pass
606466,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",11/02/2011,Complaint,Fail
635002,CUDDLE CUPCAKES,CUDDLE CUPCAKES,2124428,Shared Kitchen User (Long Term),Risk 2 (Medium),22351 N PINE RIDGE CT ,"FRANKFORT,IL,60423",10/19/2011,License,Pass
537627,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",10/18/2011,Canvass,Pass
634974,UPTOWN TOBACCO & MINI MART,UPTOWN TOBACCO & MINI MART,2120843,Grocery Store,Risk 3 (Low),2812 N CLARK ST ,",IL,",10/17/2011,License Re-inspection,Pass
614527,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",10/11/2011,Canvass,Pass
634890,UPTOWN TOBACCO & MINI MART,UPTOWN TOBACCO & MINI MART,2120843,Grocery Store,Risk 3 (Low),2812 N CLARK ST ,",IL,",10/07/2011,License,Fail
537616,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",10/07/2011,Canvass,Pass
634580,FOILED CUPCAKES,FOILED CUPCAKES,2114867,Shared Kitchen User (Long Term),Risk 3 (Low),105 CLAREMONT DR ,"NAPERVILLE,IL,60540",09/15/2011,License,Pass
634511,CHICAGO CUPCAKE,CHICAGO CUPCAKE,2114892,Shared Kitchen User (Long Term),Risk 3 (Low),52 OAKWOOD DR ,"NAPERVILLE,IL,60540",09/09/2011,License,Pass
634504,MRS ANTHONY'S HOUSE OF BUTTER COOKIES,MRS ANTHONY'S HOUSE OF BUTTER COOKIES,2114488,Shared Kitchen User (Long Term),Risk 3 (Low),12256 WASHINGTON AVE ,"BLUE ISLAND,IL,60406",09/08/2011,License,Pass
634484,SUGARPIE BAKERY AND CAFE LLC,SUGARPIE BAKERY AND CAFE LLC,2114766,Shared Kitchen User (Long Term),Risk 2 (Medium),2249 S 22ND AVE ,"BROADVIEW,IL,60155",09/07/2011,License,Pass
557522,S.G.A. COFFEE CAFE,,18474,Restaurant,Risk 3 (Low),4300 N NARRAGANSETT ,",IL,",08/30/2011,Canvass,Pass
586148,TIPSYCAKE,TIPSYCAKE,2107949,Bakery,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",08/04/2011,License Re-inspection,Pass
585956,TIPSYCAKE,TIPSYCAKE,2107949,Bakery,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",07/22/2011,License,Fail
585879,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",07/19/2011,Short Form Complaint,Pass
569422,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",06/17/2011,Canvass,Pass
525340,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",06/06/2011,Canvass,Pass w/ Conditions
612256,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",06/06/2011,Canvass,Pass w/ Conditions
598237,SPORT SERVICE SOLDIER FIELD/SUITE PANTRY D,SUITE PANTRY D,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR. ,",IL,",05/24/2011,Canvass,Pass
525214,THE LUNCH MACHINE INC,,2079077,Mobile Food Dispenser,Risk 2 (Medium),1319 W WILSON AVE ,",IL,",02/07/2011,License,Fail
612233,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",05/24/2011,Canvass Re-inspection,Pass
347300,TAMMY'S,,0,Restaurant,Risk 2 (Medium),1118 S WESTERN AVE ,"CCHICAGO,IL,60612",03/21/2011,Consultation,Fail
598236,SPORT SERVICE SOLDIER FIELD /SUITE PANTRY C,SUITE PANTRY C,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS ,",IL,",05/23/2011,Canvass,Pass
598235,SPORT SERVICE SOLDIER FIELD,SUITE PANTRY B,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR. ,",IL,",05/23/2011,Canvass,Pass
612215,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",05/16/2011,Canvass,Fail
608210,RESTAURANT DEPOT/JETRO CASH & CARRY,RESTAURANT DEPOT/JETRO CASH & CARRY,2065181,Wholesale,Risk 3 (Low),1030 W DIVISION ST ,"CCHICAGO,IL,60642",05/12/2011,License,Pass
537321,FLAME N HOT CONVENIENCE,FLAME N HOT CONVENIENCE,2093341,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",05/02/2011,License Re-inspection,Pass
580633,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",04/28/2011,Short Form Complaint,Pass
